story_id,clause_idx,clause_text,mode_label,top_count,Orientation,Action,Evaluation,Not Story,partition,narrators_gender
207,11,What motivates me is to have deep impact in the social sector or in the communities that I care about most.,Evaluation,2,1,0,2,0,train,Female
208,0,to be a part of.,Orientation,2,2,0,0,1,train,Male
208,1,You know,Not Story,3,0,0,0,3,train,Male
208,2,", I just became absolutely obsessed with music.",Evaluation,2,0,1,2,0,train,Male
208,3,"I graduated with a degree in English, um, with absolutely no idea what I was going to do.",Action,2,1,2,0,0,train,Male
208,4,I had no job prospects.,Orientation,2,2,1,0,0,train,Male
208,5,And the first job I got out of college was as a stock boy in an Army Navy store.,Action,3,0,3,0,0,train,Male
208,6,"And at the same time, I managed to um...",Action,2,0,2,0,1,train,Male
208,7,do some writing for the local free newspaper.,Action,3,0,3,0,0,train,Male
208,8,It was a magazine called The Drummer.,Orientation,3,3,0,0,0,train,Male
208,9,And I remember the first check I got for my first review was $ 5.,Action,1,1,1,1,0,train,Male
208,10,And I didn't cash it.,Action,3,0,3,0,0,train,Male
208,11,"I was like, "" I wan na "" remember this.",Evaluation,3,0,0,3,0,train,Male
208,12,I wan na remember this check '' 'cause it's my first check for being paid as a writer. '',Evaluation,3,0,0,3,0,train,Male
208,13,"And then I just, I just kept writing for anyone who would publish me.",Action,3,0,3,0,0,train,Male
208,14,"And people, you know, will ask me, "" Well how did you do what you did? ''",Action,2,1,2,0,0,train,Male
208,15,"And I said, "" I just did it. ''",Action,3,0,3,0,0,train,Male
208,16,"You know, "" Well how did you "" learn to write? ''",Evaluation,3,0,0,3,0,train,Male
208,17,I said,Action,3,0,3,0,0,train,Male
208,18,", "" Well I write",Action,3,0,3,0,0,train,Male
208,19,. '',Not Story,3,0,0,0,3,train,Male
208,20,"You know, "" I just sit down",Action,3,0,3,0,0,train,Male
208,21,and I do it,Action,3,0,3,0,0,train,Male
208,22,. '',Not Story,3,0,0,0,3,train,Male
209,0,"I have an education degree, and then math as a minor.",Orientation,3,3,0,0,0,train,Female
209,1,And I did teaching for six years,Action,3,0,3,0,0,train,Female
209,2,", but I still wanted to do that, just not in the education system, so I became a corporate trainer.",Action,2,1,2,0,0,train,Female
209,3,Which is how I ended up with AT&T.,Orientation,3,3,0,0,0,train,Female
209,4,People wanted teachers that could the teach the math or the sciences.,Orientation,3,3,0,0,0,train,Female
209,5,I'm like,Action,2,1,2,0,0,train,Female
209,6,", that's the easy part, yeah sure, I'll do that.",Evaluation,3,0,0,3,0,train,Female
209,7,My family did not want me to be a teacher.,Orientation,3,3,0,0,0,train,Female
209,8,Math was like my ultimate favorite subject.,Orientation,3,3,0,0,0,train,Female
209,9,"So my teachers, my parents, they were like, you need to be engineer.",Orientation,2,2,1,0,0,train,Female
209,10,You need to be engineer.,Action,2,1,2,0,0,train,Female
209,11,So I came to Texas,Action,3,0,3,0,0,train,Female
209,12,", went to a really strong engineering school, and it was not the best experience.",Action,3,0,3,0,0,train,Female
209,13,"And I said, if this is what engineering is, I don't wan na do it.",Action,2,0,2,1,0,train,Female
209,14,"So at that time, without telling anyone, went back to school that next semester and studied to be a teacher.",Action,3,0,3,0,0,train,Female
209,15,"My mother was like, you're never gon na make any money.",Orientation,2,2,0,1,0,train,Female
209,16,"Like okay, I'll figure that part out later.",Evaluation,1,1,1,1,0,train,Female
209,17,"It's like okay, yeah",Evaluation,3,0,0,3,0,train,Female
209,18,", I may be a broke teacher",Evaluation,3,0,0,3,0,train,Female
209,19,", but I'll be a happy teacher",Evaluation,3,0,0,3,0,train,Female
209,20,", and I'll be doing so much good",Evaluation,3,0,0,3,0,train,Female
209,21,and it would be worth it.,Evaluation,3,0,0,3,0,train,Female
210,0,"If you told me like, yeah I'm gon na move to New Orleans, and take over an abandoned iron factory, and start a design studio and travel around and write about cities, who plans for that?",Orientation,3,3,0,0,0,train,Male
210,1,"So, things just happen.",Orientation,2,2,0,1,0,train,Male
210,2,"Like I didn't know what graphic design was as a discipline until much later, like probably halfway through college.",Orientation,3,3,0,0,0,train,Male
210,3,"I think I wasted a lot of time expecting there to be some sort of white light moment where, oh the sky is parted and now I'm inspired",Evaluation,3,0,0,3,0,train,Male
210,4,and I'm gon na work for two weeks straight and get this thing done.,Action,2,1,2,0,0,train,Male
210,5,"It's so easy to be like, well I'm not inspired today",Evaluation,3,0,0,3,0,train,Male
210,6,", I'll go do something else.",Action,2,0,2,1,0,train,Male
210,7,But you have got to put the work in.,Action,2,0,2,1,0,train,Male
210,8,"Yeah, exactly.",Not Story,2,1,0,0,2,train,Male
210,9,You've still got to structure yourself.,Evaluation,3,0,0,3,0,train,Male
210,10,"I spent so much of my 20s being like, when is the magic gon na strike or something like that.",Evaluation,2,1,0,2,0,train,Male
210,11,Time is short,Evaluation,2,1,0,2,0,train,Male
210,12,", and there's gon na be no magic moment where you're like, now is the time to do it.",Evaluation,3,0,0,3,0,train,Male
210,13,Like that's just not gon na happen.,Evaluation,3,0,0,3,0,train,Male
210,14,"You know, no one's gon na come to the rescue and say like, all right, that dream you have, we're gon na start now.",Evaluation,2,1,0,2,0,train,Male
210,15,Yeah.,Not Story,2,1,0,0,2,train,Male
210,16,I spent a lot of time waiting for that to happen,Evaluation,2,0,1,2,0,train,Male
210,17,", it doesn't happen.",Evaluation,3,0,0,3,0,train,Male
211,0,here in Boston.,Orientation,3,3,0,0,0,train,Male
211,1,"And uh, I went for a semester",Action,3,0,3,0,0,train,Male
211,2,", realized I wasn't gon na be able to go back because of kind of financial hardship, and took two years off from school and was working.",Action,2,0,2,1,0,train,Male
211,3,I pretty much had always realized that I wanted to write from a pretty young age.,Evaluation,2,1,0,2,0,train,Male
211,4,I had always enjoyed writing.,Orientation,2,2,0,1,0,train,Male
211,5,I did sports for a while,Action,3,0,3,0,0,train,Male
211,6,", and then I actually left sports 'cause I wasn't sure if writing definitely was what I wanted to do",Action,3,0,3,0,0,train,Male
211,7,", and I feel like I-I wanted to test myself.",Evaluation,3,0,0,3,0,train,Male
211,8,"At night, I would work at a supermarket",Action,3,0,3,0,0,train,Male
211,9,", and I was like, shagging carriages for like two years.",Action,3,0,3,0,0,train,Male
211,10,And I actually worked at a bookstore for a little while,Action,3,0,3,0,0,train,Male
211,11,", and I booked all the bands that played -- they had like a cafÃ © that would have live music there every weekend",Action,3,0,3,0,0,train,Male
211,12,", and I, you know, worked in the cafÃ © making coffee and doing all that stuff.",Action,3,0,3,0,0,train,Male
211,13,"And ah, I realized at the end of maybe like a year, a year",Evaluation,3,0,0,3,0,train,Male
211,14," and a half, that I-I totally missed writing, totally missed sports.",Evaluation,3,0,0,3,0,train,Male
211,15,It was probably one of the most valuable lessons that I learned in my life,Evaluation,3,0,0,3,0,train,Male
211,16,", was just going away from it for a little while to see how much I would miss it.",Evaluation,3,0,0,3,0,train,Male
212,0,This is me.,Evaluation,2,1,0,2,0,train,Female
212,1,"Turpentine, oil, hot glue gun.",Orientation,2,2,0,1,0,train,Female
212,2,That's what's running through my veins.,Orientation,2,2,0,1,0,train,Female
212,3,I didn't know that your age.,Action,2,1,2,0,0,train,Female
212,4,I was a real estate appraiser for 20 years.,Orientation,3,3,0,0,0,train,Female
212,5,"In a suit, in a car, using the side of my brain that",Orientation,3,3,0,0,0,train,Female
212,6,doesn't even exist anymore.,Evaluation,2,1,0,2,0,train,Female
212,7,That's been fried.,Orientation,2,2,0,1,0,train,Female
212,8,But it paid my bills.,Orientation,2,2,0,1,0,train,Female
212,9,I suffered.,Evaluation,3,0,0,3,0,train,Female
212,10,I took the safe path.,Evaluation,2,1,0,2,0,train,Female
212,11,I regret it.,Evaluation,3,0,0,3,0,train,Female
212,12,"I was with someone who told me, "" That's a hobby.",Orientation,3,3,0,0,0,train,Female
212,13,"We need to be bringing in "" the money. ''",Orientation,2,2,1,0,0,train,Female
212,14,Right now is the best time of your life to do any exploration because no one's gon na suffer but you.,Evaluation,3,0,0,3,0,train,Female
213,0,"five or six bands, you know, 'cause people would come to me and go",Orientation,2,2,0,1,0,train,Male
213,1,", "" Oh we got a band, too",Orientation,2,2,1,0,0,train,Male
213,2,. '',Not Story,3,0,0,0,3,train,Male
213,3,"And by having the most popular band in St. Louis, which was a band called the .",Orientation,3,3,0,0,0,train,Male
213,4,"We were-became the radio station's band, which meant they played like 80-100 commercials a week.",Evaluation,2,0,1,2,0,train,Male
213,5,""" Hey, the , "" we playin ' at 66 Drive-In. ''",Action,2,1,2,0,0,train,Male
213,6,"And it'd be, "" Steve on trumpet [do-do-do-do-do-do",Action,3,0,3,0,0,train,Male
213,7,] '' So being the popular band in town,Orientation,2,2,1,0,0,train,Male
213,8,", I started booking other bands, 'cause when I was already booked, I didn't see any reason to turn people down.",Action,3,0,3,0,0,train,Male
213,9,"I said, "" Wait a second, let me see if I can get another band. ''",Evaluation,2,0,1,2,0,train,Male
213,10,"Well, that eventually led to booking 1100 bands.",Action,3,0,3,0,0,train,Male
213,11,So we were the largest band-booking agency in the country,Orientation,3,3,0,0,0,train,Male
213,12,", and I was like 18 years old.",Orientation,3,3,0,0,0,train,Male
213,13,"So went from local bands, regional bands, to national bands.",Orientation,3,3,0,0,0,train,Male
213,14,And the first show we did was in 1969 was the Grateful Dead.,Orientation,3,3,0,0,0,train,Male
213,15,You guys sitting here all have ideas.,Evaluation,3,0,0,3,0,train,Male
213,16,Whether you pursue them ot not is up to you.,Action,2,0,2,1,0,train,Male
213,17,Don't later on look back and say,Action,2,0,2,1,0,train,Male
213,18,", "" God, I wish "" I would've done that. ''",Evaluation,3,0,0,3,0,train,Male
214,0,"When I was growing up, one of my favorite hobbies was astronomy.",Orientation,3,3,0,0,0,train,Male
214,1,There was no software out at that time,Orientation,2,2,0,1,0,train,Male
214,2,", so I wrote my own.",Action,3,0,3,0,0,train,Male
214,3,And that's how I got my start.,Evaluation,2,0,1,2,0,train,Male
214,4,My strengths are I can do almost anything computer based.,Evaluation,3,0,0,3,0,train,Male
214,5,I have a wide range of abilities in computer.,Evaluation,2,1,0,2,0,train,Male
214,6,"So I took a job at the casino, just down the road there, as their network manager.",Action,3,0,3,0,0,train,Male
214,7,"Couple of weeks later, I saw an ad in the paper for programming job here.",Orientation,2,2,1,0,0,train,Male
214,8,"So I applied, got the job and two months after I started the casino",Action,3,0,3,0,0,train,Male
214,9,", I was working here as a Java programmer.",Action,3,0,3,0,0,train,Male
214,10,A lot of engineering went into how these canals were built.,Orientation,2,2,0,1,0,train,Male
214,11,There's a lot of food that won't be grown if we weren't here.,Orientation,2,2,1,0,0,train,Male
214,12,"Cuz when you look at the project as a whole, it's mind numbing.",Evaluation,3,0,0,3,0,train,Male
214,13,"But when you can break it down, and do each individual part, then put them all together",Evaluation,3,0,0,3,0,train,Male
214,14,and you'll see that that project actually works.,Evaluation,3,0,0,3,0,train,Male
214,15,That's how I do it.,Action,2,0,2,1,0,train,Male
214,16,I've come up against obstacles,Action,2,0,2,1,0,train,Male
214,17,", but I've always persevered through them.",Action,2,0,2,1,0,train,Male
214,18,It's been rough,Evaluation,3,0,0,3,0,train,Male
214,19,", but I never accepted a failure",Evaluation,3,0,0,3,0,train,Male
214,20,", I just kept pushing through it.",Action,3,0,3,0,0,train,Male
215,0,for the phone company in Minneapolis.,Orientation,3,3,0,0,0,train,Male
215,1,Climbing poles.,Orientation,3,3,0,0,0,train,Male
215,2,And then I had a sister who told me there might be more to life than that and encouraged me to go to school.,Orientation,3,3,0,0,0,train,Male
215,3,So I was good in art -- I could draw well as a kid -- so I enrolled in a professional art school.,Orientation,2,2,1,0,0,train,Male
215,4,"There was a young, very enthusiastic professor who talked to my reporting class one day about words and pictures together -- photojournalism.",Orientation,3,3,0,0,0,train,Male
215,5,"And that really appealed to me because it got both my, the writing side and the visual side together.",Orientation,2,2,0,1,0,train,Male
215,6,I had no photography experience,Orientation,3,3,0,0,0,train,Male
215,7,", so I started from scratch.",Action,3,0,3,0,0,train,Male
215,8,"I was an older student, probably a little more serious and didn't have any bad habits.",Evaluation,2,1,0,2,0,train,Male
215,9,"So I became obsessed with that and became a double major with a specialization in photojournalism, minor in art.",Action,2,1,2,0,0,train,Male
215,10,"And, uh, worked very hard at that then.",Action,3,0,3,0,0,train,Male
215,11,"If I could wish upon you one thing, it would be that whatever you find to earn a living, you find something that you love to do.",Evaluation,3,0,0,3,0,train,Male
216,0,It wasn't my parents dream that their daughter would become a comic book artist and writer.,Orientation,3,3,0,0,0,train,Female
216,1,"As much as they loved me, encouraged me, they were like we're not going to pay for a humanities degree.",Orientation,3,3,0,0,0,train,Female
